bx,by,rx,ry,T
23,9,16,6,15.22678964904258
23,9,16,8,8.358942453076018
23,9,16,10,8.655604233872257
23,9,16,12,10.183814503165644
23,9,16,16,13.827598250919673
23,9,16,18,18.3841822382636
23,9,16,20,19.733577422570388
23,9,16,24,30.033032130474766
23,9,16,26,31.35058428634449
23,9,16,28,31.37728452089687
23,9,17,3,14.628484298165915
23,9,17,5,13.512995887106477
23,9,17,7,9.586880713098626
23,9,17,9,8.230633221606293
23,9,17,11,8.586909287282907
23,9,17,15,13.158785727527842
23,9,17,21,19.424392001021687
23,9,17,23,27.774692192682192
23,9,17,27,31.191117345735393
23,9,18,4,13.13727340350936
23,9,18,6,10.606105839066375
23,9,18,8,8.573097942110309
23,9,18,10,7.529764663114204
23,9,18,12,9.502446317533778
23,9,18,14,11.64013864047873
23,9,18,16,14.317090167210148
23,9,18,18,17.049819261904393
23,9,18,20,18.510415651018846
23,9,18,22,26.444415134528906
23,9,18,28,30.748549030105295
23,9,19,3,13.456917353899074
23,9,19,9,6.8544435795794945
23,9,19,15,12.890940425064255
23,9,19,21,21.244966669240238
23,9,19,23,25.282949101150443
23,9,19,25,29.010892077620447
23,9,19,27,29.643384295762452
23,9,20,2,13.407273823272646
23,9,20,4,13.047234991480364
23,9,20,6,9.216031019341607
23,9,20,8,7.248403024643339
23,9,20,10,4.783402080910626
23,9,20,12,10.711114963117286
23,9,20,14,12.483890029555262
23,9,20,18,18.616434438135926
23,9,20,20,20.333078928834503
23,9,20,22,22.19952896997606
23,9,20,24,24.93797207933049
23,9,20,26,28.1844793934001
23,9,20,28,30.305980714475197
23,9,21,1,13.532271732097541
23,9,21,3,13.386737247591386
23,9,21,5,11.114782131938286
23,9,21,9,4.739484865110967
23,9,21,11,3.4172321737842557
23,9,21,17,17.198042011543603
23,9,21,25,26.571316000319744
23,9,21,27,27.38817090975049
23,9,22,0,13.600664806947355
23,9,22,6,8.912448059906788
23,9,22,8,7.101198315284432
23,9,22,10,2.208616086892128
23,9,22,12,2.6666666666666665
23,9,22,14,14.243357762870195
23,9,22,16,15.66259233491746
23,9,22,18,17.247523898793784
23,9,22,20,18.34338260379549
23,9,22,22,20.264802950796575
23,9,22,24,25.76511663648749
23,9,22,28,29.83391783513441
23,9,23,3,14.853044217061171
23,9,23,5,14.949220219561182
23,9,23,7,9.151963657428801
23,9,23,9,0.0
23,9,23,11,2.2408911383870804
23,9,23,13,2.6666666666666665
23,9,23,15,13.327394767468903
23,9,23,19,17.720876952831016
23,9,23,23,25.775772182085984
23,9,23,27,29.689619283839857
23,9,24,2,15.328969050929851
23,9,24,4,14.717311788662194
23,9,24,6,11.188939656486614
23,9,24,8,10.85900618686053
23,9,24,14,11.914011200347014
23,9,24,22,20.258308385950308
23,9,24,24,25.775772182085984
23,9,24,26,29.246757604551824
23,9,24,28,29.70291721395032
23,9,25,1,15.84090084656115
23,9,25,5,13.553969615506682
23,9,25,9,11.575958613316994
23,9,25,11,4.2274629215379536
23,9,25,15,11.056986459799583
23,9,25,17,12.536577538989954
23,9,25,21,19.63236614238095
23,9,25,23,20.258308385950308
23,9,25,25,28.857065050529812
23,9,26,10,10.80364323150139
23,9,26,12,6.861570582666118
23,9,26,14,8.456693703994333
23,9,26,20,18.339574473594475
23,9,26,22,20.633395034010654
23,9,26,26,28.580428145011602
23,9,26,28,29.280226984572295
23,9,27,3,15.362552108648064
23,9,27,5,15.09332503699947
23,9,27,7,14.171297903134493
23,9,27,11,8.854176068533313
23,9,27,17,14.864718813268725
23,9,27,19,17.051935023339357
23,9,27,21,20.088994774971148
23,9,27,23,22.17383796473066
23,9,28,4,15.295761010896422
23,9,28,8,12.926427375241929
23,9,28,10,10.90162283618363
23,9,28,12,7.762557629019268
23,9,28,16,14.790530212921587
23,9,28,18,16.741540010820355
23,9,28,20,18.23952567538385
23,9,28,24,24.43847100221653
23,9,28,26,26.59347252685832
23,9,28,28,26.629536244634693
23,9,29,13,7.826876490335344
23,10,1,2,30.241726120813706
23,10,1,4,29.385659541400628
23,10,1,6,28.228664946275817
23,10,1,8,27.88415451526754
23,10,1,10,27.01936514547025
23,10,1,12,25.74581857598163
23,10,1,16,29.13117456928051
23,10,1,18,29.49645810934557
23,10,1,20,30.150544091916075
23,10,1,28,38.018520047450785
23,10,2,3,29.599968796503173
23,10,2,5,28.822240369846064
23,10,2,7,28.228664946275817
23,10,2,17,28.76338712849197
23,10,2,25,35.133509065635
23,10,3,6,27.877337296050538
23,10,3,8,24.865516186788
23,10,3,12,24.34157905879668
23,10,3,14,23.617557515186526
23,10,3,16,28.3943820183662
23,10,3,18,29.121218110288552
23,10,3,20,30.502582694159063
23,10,3,22,31.896921130963925
23,10,3,24,33.32662564052439
23,10,3,26,36.347192483004775
23,10,3,28,37.342893646488534
23,10,4,1,29.24050003549087
23,10,4,3,28.851816215801932
23,10,4,5,27.877337296050538
23,10,4,7,27.49585339380958
23,10,4,9,24.608971665455385
23,10,4,13,23.165826213482763
23,10,4,17,27.376079274616842
23,10,4,25,32.97931758784411
23,10,4,27,36.43004587637365
23,10,5,2,28.750307704260692
23,10,5,4,27.89999246988559
23,10,5,6,26.573030263839115
23,10,5,8,24.22407323454614
23,10,5,10,24.008519154914136
23,10,5,12,23.132091308033054
23,10,5,16,25.522813279883415
23,10,5,18,26.357776530867483
23,10,5,20,30.374102778476075
23,10,5,22,31.274566257145835
23,10,5,24,32.45158243404076
23,10,5,26,36.01890119598048
23,10,6,1,29.13871446355145
23,10,6,3,27.664022082469923
23,10,6,7,24.872963229419078
23,10,6,13,21.779366722855865
23,10,6,15,23.684481619508304
23,10,6,19,25.912638908293104
23,10,6,21,28.9005440715043
23,10,6,25,32.61038230036749
23,10,6,27,35.298437195062796
23,10,7,2,27.19208130763859
23,10,7,4,26.642786492943046
23,10,7,6,25.5135749793945
23,10,7,8,23.21894807315967
23,10,7,12,19.280675538220173
23,10,7,16,24.995612785387944
23,10,7,18,25.608007225084826
23,10,7,20,26.507424860597897
23,10,7,22,27.209999050049205
23,10,8,1,20.787529024826423
23,10,8,11,17.92937511219824
23,10,8,13,19.04178654963842
23,10,8,17,25.303375541876544
23,10,8,19,25.588509740139017
23,10,8,25,32.653138701960145
23,10,8,27,33.60324942938583
23,10,9,2,20.75399653570696
23,10,9,4,25.03904977797233
23,10,9,6,24.09808507925925
23,10,9,8,21.781651417799157
23,10,9,14,18.076858173045764
23,10,9,22,26.56912825843491
23,10,9,28,33.0764470014186
23,10,10,1,20.584620428624383
23,10,10,3,20.641661268474024
23,10,10,5,23.329366804504385
23,10,10,7,22.280628761953174
23,10,10,11,16.880522299675555
23,10,10,13,17.30928382913948
23,10,10,15,18.132478646526458
23,10,10,17,21.961835097712523
23,10,10,19,24.061459096977973
23,10,10,21,26.12450041217569
23,10,10,25,31.88544866148406
23,10,10,27,32.87115068638591
23,10,11,4,21.536408315642102
23,10,11,8,19.939180083505377
23,10,11,12,15.739510009383432
23,10,11,16,19.592045943179468
23,10,11,22,27.191761905932793
23,10,11,24,30.284820608534062
23,10,12,1,19.802979774488605
23,10,12,3,19.3973899537939
23,10,12,7,17.834998577134392
23,10,12,9,17.58562551712265
23,10,12,11,15.768790477042991
23,10,12,13,15.524502891638656
23,10,12,15,17.1498971848754
23,10,12,17,21.617735832787947
23,10,12,19,22.753725621466817
23,10,12,21,26.756928999308556
23,10,12,25,31.788108440505717
23,10,12,27,33.024712584978765
23,10,13,2,18.814655685510573
23,10,13,4,17.262928359382578
23,10,13,12,13.356423303319266
23,10,13,14,16.098954673481643
23,10,13,16,13.756609849442913
23,10,13,20,21.898952687165114
23,10,13,26,32.34289673900014
23,10,13,28,33.07433151277638
23,10,14,3,17.55689230349628
23,10,14,5,15.35826044903213
23,10,14,7,15.92358782110611
23,10,14,9,9.438911452160628
23,10,14,11,10.600853474501745
23,10,14,13,11.324436236050541
23,10,14,15,13.756609849442913
23,10,14,17,13.756609849442913
23,10,14,21,21.255580694630854
23,10,14,23,29.375771877154136
23,10,14,25,31.10410662071325
23,10,15,2,16.073350669355463
23,10,15,6,14.819324662000614
23,10,15,10,8.50554625840418
23,10,15,14,10.886076975258218
23,10,15,16,13.291969121907108
23,10,15,18,17.373518196571915
23,10,15,20,20.01327846863335
23,10,15,22,28.628682335408204
23,10,15,26,30.74007356211306
23,10,15,28,30.563451695903577
23,10,16,1,15.302136768221537
23,10,16,5,13.634254636084533
23,10,16,9,7.358942453076018
23,10,16,13,10.046623145788182
23,10,16,15,12.456669829903836
23,10,16,19,18.07224721960388
23,10,16,21,18.606043115256803
23,10,16,23,28.104969250732434
23,10,16,25,29.96109500981655
23,10,17,2,14.482594290881517
23,10,17,10,7.1023239901365685
23,10,17,12,8.321005860543107
23,10,17,14,11.285531551731614
23,10,17,16,12.734155800948074
23,10,17,18,16.706781298614743
23,10,17,20,18.24274088678621
23,10,17,28,30.19111734569451
23,10,18,3,12.774374305450314
23,10,18,5,11.39173713812842
23,10,18,7,8.586880713098626
23,10,18,11,7.3373980111690456
23,10,18,13,9.405532148411375
23,10,18,17,14.664586071847062
23,10,18,19,16.77809041525129
23,10,18,23,25.444415134509555
23,10,18,25,28.040996278184814
23,10,19,4,12.245708766949342
23,10,19,6,8.83969966597208
23,10,19,8,6.559315171121991
23,10,19,10,5.149571988036998
23,10,19,12,8.945849250011586
23,10,19,14,11.229352221293203
23,10,19,16,12.552528628835306
23,10,19,26,27.980787877042616
23,10,19,28,29.305980714460173
23,10,20,3,12.350668989297567
23,10,20,7,7.124156346370348
23,10,20,13,10.476380676222986
23,10,20,17,16.811677687843066
23,10,20,19,18.421191188428708
23,10,20,21,20.24496666923992
23,10,20,23,23.12148306776915
23,10,21,2,12.463878657247728
23,10,21,4,11.545327218194181
23,10,21,6,8.68423704568239
23,10,21,8,5.061737556437678
23,10,21,10,2.4172321737842557
23,10,21,14,12.745937191149599
23,10,21,22,20.23213717291558
23,10,21,24,24.75446109088763
23,10,21,26,26.38817090974716
23,10,22,1,12.600664806947355
23,10,22,3,13.187074125626069
23,10,22,7,7.140659074131185
23,10,22,15,13.740778334590791
23,10,22,17,15.584406335244125
23,10,22,19,16.728213585353465
23,10,22,21,18.2974687286771
23,10,23,2,14.205640575698244
23,10,23,4,13.949220219561182
23,10,23,10,0.0
23,10,23,12,1.6666666666666665
23,10,23,18,16.42995177578375
23,10,23,20,17.004465497355813
23,10,23,24,24.775772182085515
23,10,23,26,28.545320732545264
23,10,23,28,28.83391783513436
23,10,24,1,14.711024629732119
23,10,24,3,14.070241947359193
23,10,24,7,9.163268240726419
23,10,24,11,2.0560067484945748
23,10,24,15,10.914011200347014
23,10,24,17,11.43020284929755
23,10,25,4,13.132473199066204
23,10,25,6,11.21461107224681
23,10,25,8,10.554744132994639
23,10,25,12,4.398919094581332
23,10,25,16,10.66370403203672
23,10,25,18,11.43020284929755
23,10,25,20,18.00642389881159
23,10,25,22,19.258308385950308
23,10,25,26,27.948194476558314
23,10,25,28,28.571916592766193
23,10,26,1,14.97077706339018
23,10,26,3,14.40062018798572
23,10,26,5,13.314824575207034
23,10,26,9,10.597173093639348
23,10,26,13,6.487553885713831
23,10,26,15,8.59324414701502
23,10,26,17,12.622200425328002
23,10,26,19,16.67272504837736
23,10,26,25,27.765935624501246
23,10,26,27,27.98853737637833
23,10,27,2,14.40062018798572
23,10,27,4,14.292416712040875
23,10,27,6,14.527743886681524
23,10,27,8,12.493074911360978
23,10,27,10,9.010113369363433
23,10,27,12,6.6982387677031925
23,10,27,14,7.289283079254147
23,10,27,16,13.798419475733876
23,10,27,18,15.1735365387443
23,10,27,22,20.008481682071
23,10,27,26,26.619045102608396
23,10,28,3,14.356551346579938
23,10,28,5,14.238314974068455
23,10,28,7,12.493074911360978
23,10,28,9,10.79313230300383
23,10,28,13,6.826876490335344
23,10,28,15,13.782640950109297
23,10,28,19,16.30954348289641
23,10,28,21,18.16950786787129
23,10,28,23,22.339194247390303
23,10,28,25,24.537747757042744
23,10,28,27,25.623624720923786
23,10,29,28,25.635447768345582
23,11,1,1,31.241726120818516
23,11,1,7,29.113828135939723
23,11,1,9,28.451759830368893
23,11,1,11,27.38259186072594
23,11,1,13,26.745818575981634
23,11,1,15,30.131174569285676
23,11,1,17,30.130339935714574
23,11,1,19,30.823501100651143
23,11,1,21,31.150544091945292
23,11,1,25,36.13350906703689
23,11,1,27,39.01852005015549
23,11,2,2,30.92084745866278
23,11,2,4,30.269289569253573
23,11,2,10,28.01936514547025
23,11,2,12,26.043698817389174
23,11,2,14,24.617557515186583
23,11,2,20,31.32656339309314
23,11,2,22,32.896921131232986
23,11,2,24,35.230067354112606
23,11,2,26,36.74035077600381
23,11,2,28,38.680706849530914
23,11,3,1,30.240500035492104
23,11,3,3,30.225892506155745
23,11,3,5,29.19230498731837
23,11,3,9,25.73724392612225
23,11,3,11,25.341579058796714
23,11,3,13,24.708320929155395
23,11,3,17,29.413766632955387
23,11,3,19,30.811900402279676
23,11,3,21,32.199751912736986
23,11,3,23,33.61177338621065
23,11,3,27,37.70671067075796
23,11,4,6,28.455889562439523
23,11,4,20,31.43834273640062
23,11,4,22,32.58574369428479
23,11,4,24,33.91917522131595
23,11,5,1,30.043174067769016
23,11,5,3,29.29153461810624
23,11,5,9,25.280521351639067
23,11,5,11,24.57030523147398
23,11,5,13,23.69242808145745
23,11,5,17,27.418889695126868
23,11,5,21,31.183071035820447
23,11,5,23,32.86307434587844
23,11,5,27,36.915794757592856
23,11,6,4,28.402267015100787
23,11,6,6,26.653189490885243
23,11,6,8,25.105328179042175
23,11,6,10,25.008519154914605
23,11,6,14,23.73192417118255
23,11,6,16,25.734302561594564
23,11,6,28,36.298437196557295
23,11,7,3,28.166296627685
23,11,7,5,27.078180736169653
23,11,7,9,24.21894807316004
23,11,7,11,19.605025325209247
23,11,7,13,21.033942936904936
23,11,7,17,26.302331850784842
23,11,7,19,26.904145183534105
23,11,7,21,28.539322660745565
23,11,7,23,28.209999050063406
23,11,7,25,33.63176050146739
23,11,7,27,35.45084331331442
23,11,8,4,26.840918135458466
23,11,8,6,25.80583002932748
23,11,8,8,23.500299745479687
23,11,8,10,18.929375112198258
23,11,8,20,27.04796730037588
23,11,8,22,27.889563654255827
23,11,8,24,33.65313870229332
23,11,8,26,34.12819406618243
23,11,9,1,21.70871532971926
23,11,9,5,25.155500553912432
23,11,9,9,22.78165141779934
23,11,9,11,18.40494870593691
23,11,9,13,19.142642850607924
23,11,9,15,19.104668409786143
23,11,9,19,25.82498441856167
23,11,9,21,27.346814335319685
23,11,9,25,33.269293682041564
23,11,9,27,34.18361570623775
23,11,10,2,21.66009274426848
23,11,10,6,24.236026881905932
23,11,10,8,22.333820087752745
23,11,10,10,17.88052229967556
23,11,10,12,17.6431053793995
23,11,10,18,24.011647097346785
23,11,10,20,26.092979754585752
23,11,10,22,27.62846352555319
23,11,10,24,32.08513463542599
23,11,10,26,33.3782996742996
23,11,10,28,33.97379884432086
23,11,11,1,21.193800101556505
23,11,11,3,21.52515317930343
23,11,11,5,23.432887560073492
23,11,11,15,19.291473924860536
23,11,11,17,22.057205624560503
23,11,11,19,24.40759235922426
23,11,11,21,27.69106377251663
23,11,11,23,29.73829125754118
23,11,11,27,33.94793163632486
23,11,12,2,20.338341804597714
23,11,12,8,19.453268059254217
23,11,12,10,17.677207997082853
23,11,12,12,16.097306670346093
23,11,12,14,17.257784916665248
23,11,12,18,23.185730727128387
23,11,12,22,27.974345452679387
23,11,12,24,32.03646452539086
23,11,13,3,19.25796657554585
23,11,13,5,17.310594404207365
23,11,13,7,17.879293199120298
23,11,13,19,23.326339154317324
23,11,13,23,28.305933470558813
23,11,13,25,31.26482809714287
23,11,13,27,32.38275438028782
23,11,14,6,16.367057644046305
23,11,14,10,10.515103728355518
23,11,14,12,12.76057100462385
23,11,14,16,14.640449667558961
23,11,14,20,22.05593728347759
23,11,14,24,29.192699825107006
23,11,14,26,30.3811077367138
23,11,15,3,17.81512148642588
23,11,15,5,15.603946582372432
23,11,15,7,16.371456241553382
23,11,15,13,11.75237878569898
23,11,15,23,27.628682335340613
23,11,15,25,29.5777908219593
23,11,15,27,29.674442545642677
23,11,16,2,16.286027242819507
23,11,16,4,14.634254636084535
23,11,16,6,15.22678964904258
23,11,16,8,8.358942453076018
23,11,16,10,8.655604233872257
23,11,16,12,10.183814503165644
23,11,16,16,13.827598250919673
23,11,16,18,18.3841822382636
23,11,16,20,19.733577422570388
23,11,16,24,27.97854106388366
23,11,16,26,29.326953143111357
23,11,16,28,29.452460845993365
23,11,17,3,14.628484298165915
23,11,17,5,13.512995887106477
23,11,17,7,9.586880713098626
23,11,17,9,8.230633221606293
23,11,17,11,8.586909287282907
23,11,17,15,13.158785727527842
23,11,17,21,19.424392001021687
23,11,17,23,25.707684352801593
23,11,17,27,29.28590219812625
23,11,18,4,13.13727340350936
23,11,18,6,10.606105839066375
23,11,18,8,8.573097942110309
23,11,18,10,7.529764663114204
23,11,18,12,9.502446317533778
23,11,18,14,11.64013864047873
23,11,18,16,14.317090167210148
23,11,18,18,17.049819261904393
23,11,18,20,18.510415651018846
23,11,18,22,24.382327266633695
23,11,18,28,28.83498899289745
23,11,19,3,13.456917353899074
23,11,19,9,6.8544435795794945
23,11,19,15,12.890940425064255
23,11,19,21,19.237678035770077
23,11,19,23,23.243233784061335
23,11,19,25,27.040996278181538
23,11,19,27,27.698877362790796
23,11,20,2,13.407273823272646
23,11,20,4,13.047234991480364
23,11,20,6,9.216031019341607
23,11,20,8,7.248403024643339
23,11,20,10,4.783402080910626
23,11,20,12,10.711114963117286
23,11,20,14,12.483890029555262
23,11,20,18,16.539234497877672
23,11,20,20,18.303147878979665
23,11,20,22,20.194074092969498
23,11,20,24,22.927141326271993
23,11,20,26,26.202489990144567
23,11,20,28,28.38407578766865
23,11,21,1,13.532271732097541
23,11,21,3,13.386737247591386
23,11,21,5,11.114782131938286
23,11,21,9,4.739484865110967
23,11,21,11,3.4172321737842557
23,11,21,17,15.084120877808441
23,11,21,25,24.5707216967156
23,11,21,27,25.391301042376195
23,11,22,0,13.600664806947355
23,11,22,6,8.912448059906788
23,11,22,8,7.101198315284432
23,11,22,10,2.208616086892128
23,11,22,12,1.0
23,11,22,14,13.604541758075651
23,11,22,16,13.493388366575157
23,11,22,18,15.175709761348775
23,11,22,20,16.324737204492898
23,11,22,22,18.270200252861226
23,11,22,24,23.765520249673166
23,11,22,28,27.93077725649448
23,11,23,3,14.853044217061171
23,11,23,5,14.949220219561182
23,11,23,7,9.151963657428801
23,11,23,9,1.0
23,11,23,11,0.0
23,11,23,13,1.0
23,11,23,15,11.124404879121556
23,11,23,19,15.684193790218721
23,11,23,23,23.780898148291328
23,11,23,27,27.77792928441805
23,11,24,2,15.328969050929851
23,11,24,4,14.717311788662194
23,11,24,6,11.188939656486614
23,11,24,8,10.85900618686053
23,11,24,14,9.720423507143593
23,11,24,22,18.33042174495161
23,11,24,24,23.780898148291328
23,11,24,26,27.312712180672438
23,11,24,28,27.793046964490507
23,11,25,1,15.84090084656115
23,11,25,5,13.553969615506682
23,11,25,9,10.58046449301565
23,11,25,11,2.112013496989149
23,11,25,15,8.89720521477589
23,11,25,17,10.43020284929755
23,11,25,21,17.678436563809903
23,11,25,23,18.33042174495161
23,11,25,25,26.905582717287672
23,11,26,10,8.613881694263046
23,11,26,12,4.685824692173515
23,11,26,14,6.289283079254147
23,11,26,20,16.334411233813274
23,11,26,22,18.69395349008811
23,11,26,26,26.626288531714785
23,11,26,28,27.350786221041833
23,11,27,3,15.342641363651747
23,11,27,5,14.916394056774022
23,11,27,7,12.139093716589024
23,11,27,11,6.677249913952521
23,11,27,17,12.814198001358454
23,11,27,19,15.011038862941447
23,11,27,21,18.116796901927785
23,11,27,23,20.21469465419711
23,11,28,4,15.232966389703472
23,11,28,8,10.84705610613293
23,11,28,10,8.739208499874731
23,11,28,12,5.731641696983541
23,11,28,16,12.782640950109297
23,11,28,18,14.695372751932993
23,11,28,20,16.22221883381479
23,11,28,24,22.463693840583492
23,11,28,26,24.611801673501986
23,11,28,28,24.635447768345575
23,11,29,13,5.922111283687147
23,12,1,2,32.08128678974929
23,12,1,4,31.269289569260405
23,12,1,6,30.113828135939723
23,12,1,8,29.782793983154306
23,12,1,10,28.9512389455217
23,12,1,12,27.72403641803228
23,12,1,16,31.13075725251214
23,12,1,18,31.476920518208114
23,12,1,20,32.100202861957854
23,12,1,28,39.84961345452233
23,12,2,3,31.472009844697723
23,12,2,5,30.7307972782919
23,12,2,7,30.113828135939723
23,12,2,17,30.772053284355152
23,12,2,25,37.03464240148328
23,12,3,6,29.824097274883428
23,12,3,8,26.73724392612326
23,12,3,12,26.364532935113857
23,12,3,14,25.66293922217112
23,12,3,16,30.413766632980753
23,12,3,18,31.112833517679142
23,12,3,20,32.44413961128985
23,12,3,22,33.823547531618274
23,12,3,24,35.25367198839747
23,12,3,26,38.223530726772466
23,12,3,28,39.19370876431856
23,12,4,1,31.14183705163299
23,12,4,3,30.758713562135625
23,12,4,5,29.824097274883428
23,12,4,7,29.455889562443463
23,12,4,9,26.508882638881627
23,12,4,13,25.200374505306698
23,12,4,17,29.416328164057575
23,12,4,25,34.91917522221963
23,12,4,27,38.31125271766595
23,12,5,2,30.667354342940513
23,12,5,4,29.84690081660633
23,12,5,6,28.554539526665312
23,12,5,8,26.192924765341587
23,12,5,10,25.953115246010043
23,12,5,12,25.131366656466266
23,12,5,16,27.576596128365665
23,12,5,18,28.418889695134393
23,12,5,20,32.31070688628116
23,12,5,22,33.2106296923615
23,12,5,24,34.391124784299606
23,12,5,26,37.915794760777544
23,12,6,1,31.04317406777155
23,12,6,3,29.62003275363327
23,12,6,7,26.87925883496517
23,12,6,13,23.819431729848787
23,12,6,15,25.733113366390153
23,12,6,19,27.904145183543545
23,12,6,21,30.861196848405775
23,12,6,25,34.63176050201111
23,12,6,27,37.22169175842044
23,12,7,2,29.166296627687164
23,12,7,4,28.621915628605397
23,12,7,6,27.512400085462364
23,12,7,8,25.274858665894698
23,12,7,12,21.31948413105723
23,12,7,16,27.018317206192414
23,12,7,18,27.603238517165718
23,12,7,20,28.49714504824257
23,12,7,22,29.212961788387812
23,12,8,1,22.708715329719293
23,12,8,11,19.979783047781513
23,12,8,13,21.088292893756563
23,12,8,17,27.30233185078789
23,12,8,19,27.592365634166544
23,12,8,25,34.67059673865103
23,12,8,27,35.58755102983192
23,12,9,2,22.68440403699391
23,12,9,4,26.998209344686593
23,12,9,6,26.065785821716137
23,12,9,8,23.87192375034431
23,12,9,14,20.123655630197085
23,12,9,22,28.621613838415158
23,12,9,28,35.07870727610407
23,12,10,1,22.520869391848123
23,12,10,3,22.592622961786063
23,12,10,5,25.27480499863125
23,12,10,7,24.284923484829804
23,12,10,11,18.976192128337335
23,12,10,13,19.392874115003746
23,12,10,15,20.198071167323448
23,12,10,17,24.034426360955464
23,12,10,19,26.08430090743641
23,12,10,21,28.18983034704021
23,12,10,25,33.910909331237896
23,12,10,27,34.87091146615225
23,12,11,4,23.47902036968877
23,12,11,8,21.893544073503712
23,12,11,12,17.870206024872807
23,12,11,16,21.67433977471107
23,12,11,22,29.258041002268683
23,12,11,24,32.2866301403829
23,12,12,1,21.766070953077147
23,12,12,3,21.373820519815748
23,12,12,7,19.666280629187373
23,12,12,9,19.565238028168636
23,12,12,11,17.887257333714512
23,12,12,13,17.67754579350569
23,12,12,15,19.274629420762988
23,12,12,17,23.621468175845806
23,12,12,19,24.639887413559165
23,12,12,21,28.83270461268786
23,12,12,25,32.65064631249355
23,12,12,27,34.16534300959418
23,12,13,2,20.798154190071827
23,12,13,4,19.284280489876636
23,12,13,12,15.428938837484981
23,12,13,14,18.257784916665273
23,12,13,16,15.640449667558961
23,12,13,20,23.69113821889971
23,12,13,26,32.34289673900014
23,12,13,28,33.382754381733335
23,12,14,3,19.536544030985894
23,12,14,5,17.427199543542052
23,12,14,7,17.872602361573378
23,12,14,9,11.515103728355518
23,12,14,11,12.637837366489686
23,12,14,13,13.256474895161418
23,12,14,15,15.640449667558961
23,12,14,17,15.640449667558961
23,12,14,21,23.055937283479665
23,12,14,23,29.375771877154136
23,12,14,25,31.10410662071325
23,12,15,2,18.050574364622705
23,12,15,6,16.892312529253697
23,12,15,10,10.585353981113887
23,12,15,14,12.75237878569898
23,12,15,16,15.234023959239316
23,12,15,18,19.384182238263758
23,12,15,20,21.894757353025323
23,12,15,22,28.628682335408204
23,12,15,26,30.74007356211306
23,12,15,28,30.563451695903577
23,12,16,1,17.286027242819515
23,12,16,5,15.744496688651513
23,12,16,9,9.41505996951819
23,12,16,13,11.968096644432311
23,12,16,15,14.493191989223757
23,12,16,19,20.058879830417368
23,12,16,21,20.578984711796497
23,12,16,23,28.104969250732434
23,12,16,25,29.96109500981655
23,12,17,2,16.457255770492715
23,12,17,10,9.250727851468916
23,12,17,12,10.42439003599411
23,12,17,14,13.399462184003287
23,12,17,16,14.767824715219225
23,12,17,18,18.7170007500841
23,12,17,20,20.222795024870674
23,12,17,28,30.19111734569451
23,12,18,3,14.740891685191452
23,12,18,5,13.418791709894071
23,12,18,7,10.588694831425103
23,12,18,11,9.539706755976963
23,12,18,13,11.571292479006255
23,12,18,17,16.6834547145573
23,12,18,19,18.78011745646173
23,12,18,23,25.444415134509555
23,12,18,25,28.040996278184814
23,12,19,4,14.213808582962933
23,12,19,6,10.91106842920399
23,12,19,8,8.558648182111046
23,12,19,10,7.389203441201442
23,12,19,12,11.106780640325532
23,12,19,14,13.338323031699417
23,12,19,16,14.604015296137206
23,12,19,26,27.980787877042616
23,12,19,28,29.305980714460173
23,12,20,3,14.324540854060867
23,12,20,7,9.232217021992472
23,12,20,13,12.597502496336276
23,12,20,17,16.811677687843066
23,12,20,19,18.421191188428708
23,12,20,21,20.24496666923992
23,12,20,23,23.12148306776915
23,12,21,2,14.442094267653857
23,12,21,4,13.516251457003344
23,12,21,6,10.747753737062226
23,12,21,8,7.363028735012912
23,12,21,10,4.7871838016744945
23,12,21,14,14.044215893815458
23,12,21,22,20.23213717291558
23,12,21,24,24.75446109088763
23,12,21,26,26.38817090974716
23,12,22,1,14.56646826952245
23,12,22,3,15.11989073232628
23,12,22,7,9.388536677540007
23,12,22,15,13.740778334590791
23,12,22,17,15.584406335244125
23,12,22,19,16.728213585353465
23,12,22,21,18.2974687286771
23,12,23,2,16.091006633995512
23,12,23,4,15.839858741761518
23,12,23,10,2.069538695630709
23,12,23,12,0.0
23,12,23,18,16.42995177578375
23,12,23,20,17.004465497355813
23,12,23,24,24.775772182085515
23,12,23,26,28.545320732545264
23,12,23,28,28.83391783513436
23,12,24,1,16.5849349487455
23,12,24,3,15.966441685551073
23,12,24,7,11.399969833591982
23,12,24,11,2.0560067484945748
23,12,24,15,10.914011200347014
23,12,24,17,11.43020284929755
23,12,25,4,15.135640702084437
23,12,25,6,13.371454635996649
23,12,25,8,11.71973533993809
23,12,25,12,4.398919094581332
23,12,25,16,10.66370403203672
23,12,25,18,11.43020284929755
23,12,25,20,18.00642389881159
23,12,25,22,19.258308385950308
23,12,25,26,27.948194476558314
23,12,25,28,28.571916592766193
23,12,26,1,16.840900846561148
23,12,26,3,16.34264136365175
23,12,26,5,15.235181836140352
23,12,26,9,10.597173093639348
23,12,26,13,6.487553885713831
23,12,26,15,8.59324414701502
23,12,26,17,12.622200425328002
23,12,26,19,16.67272504837736
23,12,26,25,27.765935624501246
23,12,26,27,27.98853737637833
23,12,27,2,16.34264136365175
23,12,27,4,16.164000603376415
23,12,27,6,14.527743886681524
23,12,27,8,12.493074911360978
23,12,27,10,9.010113369363433
23,12,27,12,6.6982387677031925
23,12,27,14,7.289283079254147
23,12,27,16,13.798419475733876
23,12,27,18,15.1735365387443
23,12,27,22,20.008481682071
